movie_id,movie_title,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,title_clean,overview,vote_average,popularity,release_date,poster_url,quality,release_year_val,recency,novelty
617,"Blue Angel, The (Blaue Engel, Der) (1930)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"blue angel, the (blaue engel, der)",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
618,Picnic (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,picnic,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
619,Extreme Measures (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,extreme measures,"Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered.",5.7,3.426555,1996-09-27,,0.5357142857142857,1996.0,0.7560975609756113,0.6225928856148395
620,"Chamber, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"chamber, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
621,"Davy Crockett, King of the Wild Frontier (1955)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"davy crockett, king of the wild frontier",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
622,Swiss Family Robinson (1960),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,swiss family robinson,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
623,Angels in the Outfield (1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,angels in the outfield,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
624,"Three Caballeros, The (1945)",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"three caballeros, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
625,"Sword in the Stone, The (1963)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sword in the stone, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
626,So Dear to My Heart (1949),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,so dear to my heart,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
627,Robin Hood: Prince of Thieves (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,robin hood: prince of thieves,"When the dastardly Sheriff of Nottingham murders Robin's father, the legendary archer vows vengeance. To accomplish his mission, Robin joins forces with a band of exiled villagers (and comely Maid Marian), and together they battle to end the evil sheriff's reign of terror.",6.6,28.803729,1991-06-14,,0.6964285714285713,1991.0,0.6951219512195124,0.2640347943257257
628,Sleepers (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,sleepers,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes. A moving drama from director Barry Levinson.,7.3,16.245068,1996-10-18,,0.8214285714285713,1996.0,0.7560975609756113,0.3604916535032062
629,Victor/Victoria (1982),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,victor/victoria,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
630,"Great Race, The (1965)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"great race, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
631,"Crying Game, The (1992)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"crying game, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
632,Sophie's Choice (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,sophie's choice,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
633,"Christmas Carol, A (1938)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"christmas carol, a",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
634,Microcosmos: Le peuple de l'herbe (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,microcosmos: le peuple de l'herbe,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
635,"Fog, The (1980)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"fog, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
636,Escape from New York (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,escape from new york,"In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.",6.9,24.351305,1981-05-22,,0.7499999999999999,1981.0,0.573170731707318,0.29231581594867667
637,"Howling, The (1981)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"howling, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"return of martin guerre, the (retour de martin guerre, le)",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
639,"Tin Drum, The (Blechtrommel, Die) (1979)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"tin drum, the (blechtrommel, die)",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
640,"Cook the Thief His Wife & Her Lover, The (1989)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"cook the thief his wife & her lover, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
641,Paths of Glory (1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,paths of glory,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
642,"Grifters, The (1990)",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"grifters, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
643,The Innocent (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,the innocent,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
644,"Thin Blue Line, The (1988)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"thin blue line, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
645,Paris Is Burning (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paris is burning,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
646,Once Upon a Time in the West (1969),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,once upon a time in the west,This classic western masterpiece is an epic film about a widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.,8.1,49.333137,1968-12-21,,0.9642857142857141,1968.0,0.4146341463414629,0.17340937575034207
647,Ran (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,ran,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
648,"Quiet Man, The (1952)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"quiet man, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
649,Once Upon a Time in America (1984),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,once upon a time in america,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",8.2,49.336397,1984-02-16,,0.9821428571428569,1984.0,0.6097560975609753,0.1733982466848671
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"seventh seal, the (sjunde inseglet, det)",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
651,Glory (1989),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,glory,"Robert Gould Shaw leads the US Civil War's first all-black volunteer company, fighting prejudices of both his own Union army and the Confederates.",7.4,16.102271,1989-12-15,,0.8392857142857143,1989.0,0.6707317073170742,0.36197864168397603
652,Rosencrantz and Guildenstern Are Dead (1990),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,rosencrantz and guildenstern are dead,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
653,Touch of Evil (1958),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,touch of evil,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
654,Chinatown (1974),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,chinatown,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
655,Stand by Me (1986),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,stand by me,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",7.8,51.109279,1986-08-22,,0.9107142857142855,1986.0,0.6341463414634134,0.1674523430883689
656,M (1931),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,m,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
657,"Manchurian Candidate, The (1962)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"manchurian candidate, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
658,Pump Up the Volume (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,pump up the volume,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
659,Arsenic and Old Lace (1944),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,arsenic and old lace,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
660,Fried Green Tomatoes (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,fried green tomatoes,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
661,High Noon (1952),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,high noon,High Noon is about a recently freed leader of a gang of bandits in the desert who is looking to get revenge on the Sheriff who put him in jail. A legendary western film from the Austrian director Fred Zinnemann.,7.6,18.644023,1952-03-27,,0.8749999999999999,1952.0,0.21951219512195053,0.33729408565139685
662,Somewhere in Time (1980),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,somewhere in time,"Young writer, Richard Collier is met on the opening night of his first play by an old lady who begs him to, ""Come back to me."" Mystified, he tries to find out about her, and learns that she is a famous stage actress from the early 1900s. Becoming more and more obsessed with her, he manages – by self-hypnosis – to travel back in time where he meets her. They fall in love, a matching that is not appreciated by her manager. Can their love outlast the immense problems caused by their 'time"" difference, and can Richard remain in a time that is not his?",7.2,5.934016,1980-10-02,,0.8035714285714285,1980.0,0.560975609756099,0.5301056368908911
663,Being There (1979),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,being there,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
664,"Paris, Texas (1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"paris, texas",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
665,Alien 3 (1992),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,alien 3,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
666,Blood For Dracula (Andy Warhol's Dracula) (1974),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,blood for dracula (andy warhol's dracula),,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
667,Audrey Rose (1977),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,audrey rose,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
668,Blood Beach (1981),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,blood beach,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
669,Body Parts (1991),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,body parts,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
670,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,body snatchers,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
671,Bride of Frankenstein (1935),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bride of frankenstein,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
672,Candyman (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,candyman,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
673,Cape Fear (1962),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,cape fear,"Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, bible-quoting, psychotic rapist. What do they have in common? Fourteen years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey, bibliophile Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.",7.0,27.714043,1991-11-15,,0.7678571428571427,1991.0,0.6951219512195124,0.27053002133466253
674,Cat People (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cat people,"After years of separation, Irina (Nastassja Kinski) and her minister brother, Paul (Malcolm McDowell), reunite in New Orleans in this erotic tale of the supernatural. When zoologists capture a wild panther, Irina is drawn to the cat -- and the zoo curator (John Heard) is drawn to her. Soon, Irina's brother will have to reveal the family secret: that when sexually aroused, they turn into predatory jungle cats.",6.0,5.69872,1982-04-02,,0.5892857142857141,1982.0,0.5853658536585371,0.5369198557190763
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"nosferatu (nosferatu, eine symphonie des grauens)",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
676,"Crucible, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"crucible, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
677,Fire on the Mountain (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fire on the mountain,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
678,Volcano (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,volcano,"An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, Mike Roark, working with geologist Amy Barnes, must then use every resource in the city to try and stop the volcano from consuming Los Angeles.",5.2,19.836124,1997-04-25,,0.4464285714285714,1997.0,0.7682926829268304,0.32685555198087984
679,Conan the Barbarian (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conan the barbarian,"A film adaptation of the classic sword and sorcery hero, Conan the Barbarian. A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",6.6,31.802807,1982-04-02,,0.6964285714285713,1982.0,0.5853658536585371,0.2473528243420625
680,Kull the Conqueror (1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kull the conqueror,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
681,Wishmaster (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,wishmaster,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
682,I Know What You Did Last Summer (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,i know what you did last summer,"As they celebrate their high school graduation, four friends are involved in a hit-and-run accident when their car hits and apparently kills a pedestrian on an isolated roadway. They dispose of the body and vow to keep the incident a secret, a year later somebody starts sending them letters bearing the warning ""I Know What You Did Last Summer.""",5.6,27.654472,1997-10-17,,0.5178571428571427,1997.0,0.7682926829268304,0.2708924281495206
683,Rocket Man (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket man,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
684,In the Line of Fire (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,in the line of fire,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
685,Executive Decision (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,executive decision,"Terrorists hijack a 747 inbound to Washington D.C., demanding the the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.",5.8,17.231675,1996-03-15,,0.5535714285714285,1996.0,0.7560975609756113,0.3505616145731569
686,"Perfect World, A (1993)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"perfect world, a",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
687,McHale's Navy (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,mchale's navy,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
688,Leave It to Beaver (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,leave it to beaver,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
689,"Jackal, The (1997)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"jackal, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
690,Seven Years in Tibet (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,seven years in tibet,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",7.0,16.92991,1997-09-12,,0.7678571428571427,1997.0,0.7682926829268304,0.35353715820527776
691,Dark City (1998),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,dark city,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",7.2,39.324831,1998-02-27,,0.8035714285714285,1998.0,0.7804878048780495,0.2115969472818605
692,"American President, The (1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"american president, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
693,Casino (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,casino,The life of the gambling paradise – Las Vegas – and its dark mafia underbelly.,7.8,40.06688,1995-11-22,,0.9107142857142855,1995.0,0.7439024390243922,0.20844851581899737
694,Persuasion (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,persuasion,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
695,Kicking and Screaming (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,kicking and screaming,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
696,City Hall (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,city hall,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",6.0,3.621837,1996-02-16,,0.5892857142857141,1996.0,0.7560975609756113,0.6132580325976849
697,"Basketball Diaries, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"basketball diaries, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
698,"Browning Version, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"browning version, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
699,Little Women (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,little women,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",7.0,16.418639,1994-12-21,,0.7678571428571427,1994.0,0.7317073170731696,0.3587017074004903
700,Miami Rhapsody (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,miami rhapsody,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"wonderful, horrible life of leni riefenstahl, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
702,Barcelona (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,barcelona,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
703,Widows' Peak (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,widows' peak,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
704,"House of the Spirits, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"house of the spirits, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
705,Singin' in the Rain (1952),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,singin' in the rain,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.",7.8,36.556954,1952-04-10,,0.9107142857142855,1952.0,0.21951219512195053,0.22388904898162024
706,Bad Moon (1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bad moon,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
707,Enchanted April (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,enchanted april,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
708,"Sex, Lies, and Videotape (1989)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"sex, lies, and videotape",A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,6.7,10.869492,1989-08-18,,0.7142857142857143,1989.0,0.6707317073170742,0.4281678390552937
709,Strictly Ballroom (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,strictly ballroom,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
710,Better Off Dead... (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,better off dead...,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
711,"Substance of Fire, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"substance of fire, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
712,Tin Men (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tin men,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
713,Othello (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,othello,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
714,Carrington (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,carrington,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
715,To Die For (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,to die for,"Susan wants to work in television and will therefore do anything it takes, even if it means killing her husband. A very dark comedy from independent director Gus Van Sant with a brilliant Nicole Kidman in the leading role.",6.7,12.309715,1995-05-20,,0.7142857142857143,1995.0,0.7439024390243922,0.40721151214420437
716,Home for the Holidays (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,home for the holidays,"After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics.",6.3,4.031585,1995-11-02,,0.6428571428571427,1995.0,0.7439024390243922,0.5952070520472963
717,"Juror, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"juror, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
718,In the Bleak Midwinter (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,in the bleak midwinter,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
719,Canadian Bacon (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,canadian bacon,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
720,First Knight (1995),0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,first knight,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",5.9,19.143321,1995-07-07,,0.5714285714285715,1995.0,0.7439024390243922,0.33284303118753367
